empresa_key,ruc_empresa,estado_ruc,tipo_contribuyente,departamento_empresa,nombre_empresa
1368,20563901382,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA DE TRANSPORTES DORIS DEANIRA TOURS EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA - DORIDEA
1369,20603621949,SIN VERIFICAR,SIN DATO,LIMA,CAMPOS TRAVEL SOCIEDAD ANONIMA CERRADA
1370,20573853327,SIN VERIFICAR,SIN DATO,LIMA,TRANS. FORMULA RARA PIONEROS S.A.C.
1371,20601450764,SIN VERIFICAR,SIN DATO,LIMA,EXCURSIONES VICARMA E.I.R.L.
1372,20603980086,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA DE TRANSPORTE POLANCO S.A.C.
1373,20603724209,SIN VERIFICAR,SIN DATO,LIMA,ESCORPIO TOURS E.I.R.L.
1374,20448449158,SIN VERIFICAR,SIN DATO,LIMA,CORPORACIÃ“N MUSICAL ACTIVO RECORDS SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA
1375,20456161007,SIN VERIFICAR,SIN DATO,LIMA,B & H CARDENAS S.A.C.
1376,20603743017,SIN VERIFICAR,SIN DATO,LIMA,TRANSPORTE SALITAS PERU SOCIEDAD ANONIMA CERRADA - TRANSPORTE SALITAS PERU S.A.C.
1377,20603944675,SIN VERIFICAR,SIN DATO,LIMA,EMILIA TOUR SOCIEDAD ANONIMA CERRADA
1378,20603410069,SIN VERIFICAR,SIN DATO,LIMA,TRANSPORTES ZAREM TOURS E.I.R.L.
1379,20601092833,SIN VERIFICAR,SIN DATO,LIMA,WITITI PERU TOURS E.I.R.L - WIPETOUR E.I.R.L
1380,20488712161,SIN VERIFICAR,SIN DATO,LIMA,INVERSIONES HUERTA S.R.L.
1381,20603966407,SIN VERIFICAR,SIN DATO,LIMA,VANDRE TOUR E.I.R.L.
1382,20496035250,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA EXPRESO SAN PABLO S.R.L.
1383,20603992360,SIN VERIFICAR,SIN DATO,LIMA,TOPRI TRIPS SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - TOPRI TRIPS S.R.L.
1384,20603915641,SIN VERIFICAR,SIN DATO,LIMA,TRANSPORTE DE TURISMO ZOILA ROSA S.A.C.
1385,20603568606,SIN VERIFICAR,SIN DATO,LIMA,LEALT TOURS E.I.R.L.
1386,20603897138,SIN VERIFICAR,SIN DATO,LIMA,TURISMO DÂ´  RELAX  E.I.R.L.
1387,20603610254,SIN VERIFICAR,SIN DATO,LIMA,PERÃŠLIMA TRANSPORTES GENERALES E.I.R.L.
1388,20479526037,SIN VERIFICAR,SIN DATO,LIMA,AGENCIA DE VIAJES TURISMO EXPLORER S.A.C.
1389,20563954826,SIN VERIFICAR,SIN DATO,LIMA,KAYPI PERU SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA
1390,20603952252,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA DE TRANSPORTES TURISTICOS BOCAPAN ZORRITOSTRAVEL E.I.R.L
1391,20603579284,SIN VERIFICAR,SIN DATO,LIMA,CLAUDIA Y ANDREA ANGELES DEL SUR EMP. INDIVIDUAL DE RESPONSABILIDAD LIMITADA - C Y A ANSUR E.I.R.L.
1392,20604237069,SIN VERIFICAR,SIN DATO,LIMA,TURISMO EDGITAR E.I.R.L
1393,20603989962,SIN VERIFICAR,SIN DATO,LIMA,LIZY TOURS S.A.C.
1394,20574754632,SIN VERIFICAR,SIN DATO,LIMA,E.T.T. SOL DEL ANDE S.A.C.
1395,20533339582,SIN VERIFICAR,SIN DATO,LIMA,MIRANDA & ESCOBAR PERU TRAVELS S.A.C. - M & E PERU TRAVELS S.A.C.
1396,20603776101,SIN VERIFICAR,SIN DATO,LIMA,SERVICIOS GENERALES TRANSPORTE Y TURISMO ISAKIEL Y HNOS E.I.R.L.
1397,20603994923,SIN VERIFICAR,SIN DATO,LIMA,TRANS INCA PERU TOURS SOCIEDAD ANONIMA CERRADA - TRANS INCA PERU TOURS S.A.C.
1398,20559260852,SIN VERIFICAR,SIN DATO,LIMA,SELECSAT E.I.R.L.
1399,20604166765,SIN VERIFICAR,SIN DATO,LIMA,TRANSPORTE CONTINENTAL ESTRELLA AZUL TOURS S.A.C
1400,20558725037,SIN VERIFICAR,SIN DATO,LIMA,GIOSAL CRUSER EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA - GIOSAL CRUSER E.I.R.L.
1401,20603245858,SIN VERIFICAR,SIN DATO,LIMA,TRANSPORTES - SERVICIOS JOB E.I.R.L.
1402,20604062102,SIN VERIFICAR,SIN DATO,LIMA,KIMI GARIX  E.I.R.L.
1403,20602205411,SIN VERIFICAR,SIN DATO,LIMA,COLCA CANYON ADVENTURE S.R.L.
1404,20603993323,SIN VERIFICAR,SIN DATO,LIMA,TRANSPORTES EROS S.A.C.
1405,20604353000,SIN VERIFICAR,SIN DATO,LIMA,TRANSPORTES Y SERVICIOS BACART E.I.R.L.
1406,20490991264,SIN VERIFICAR,SIN DATO,LIMA,FINDERS PERU EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA - FINDERS PERU E.I.R.L.
1407,10402462723,SIN VERIFICAR,SIN DATO,LIMA,BASURTO VILCHEZ YOEL YOVANI
1408,20604087628,SIN VERIFICAR,SIN DATO,LIMA,INC. TRAVEL A&M TOUR S.A.C.
1409,20450571513,SIN VERIFICAR,SIN DATO,LIMA,CANDY TOURS SOCIEDAD ANONIMA CERRADA - CANDY TOURS S.A.C.
1410,20455632359,SIN VERIFICAR,SIN DATO,LIMA,TRANSPORTE DSM E.I.R.L.
1411,20533623116,SIN VERIFICAR,SIN DATO,LIMA,GLIPS S.R.L.
1412,20603509448,SIN VERIFICAR,SIN DATO,LIMA,RAFAELA TOURS EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA - RAFAELA TOURS E.I.R.L.
1413,20601557941,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA DE TRANSPORTES INTERPROVINCIAL SANTA ROSA EXPRESS SOCIEDAD ANONIMA CERRADA
1414,20513247495,SIN VERIFICAR,SIN DATO,LIMA,TRANSPORTES EDIMSA S.A.C.
1415,20603832303,SIN VERIFICAR,SIN DATO,LIMA,AGENCIA DE TURISMO SAQRA EXPEDITIONS SOCIEDAD ANONIMA CERRADA - SAQRA EXPEDITIONS S.A.C.
1416,20604371563,SIN VERIFICAR,SIN DATO,LIMA,TRANSPORTES TURISMO GIAN OSCAR S.R.L.
1417,20552499892,SIN VERIFICAR,SIN DATO,LIMA,TURISMO Y BUSES C.TOURS EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA-TURISMO Y BUSES C. TOURS E.I.
1418,20603410514,SIN VERIFICAR,SIN DATO,LIMA,MARSHAN TOURS E.I.R.L.
1419,20604274673,SIN VERIFICAR,SIN DATO,LIMA,EXPRESO INTERNACIONAL SUDAMERICANO S.A.C.
1420,20601367417,SIN VERIFICAR,SIN DATO,LIMA,DREAMS TRAVEL AGENCIA DE VIAJES Y TURISMO S.A.C.
1421,20539645162,SIN VERIFICAR,SIN DATO,LIMA,CORPORACION DAVID LA UNION S.R.L.
1422,20555821817,SIN VERIFICAR,SIN DATO,LIMA,LA FUERZA Y CAPITALES ASOCIADOS EN LINEA DE INVERSION S.A.C. - LF Y CAELDI S.A.C.
1423,20490773861,SIN VERIFICAR,SIN DATO,LIMA,BRITANI TOURS SOCIEDAD ANONIMA CERRADA - BRITANI TOURS S.A.C.
1424,10102984078,SIN VERIFICAR,SIN DATO,LIMA,CORONADO LAZARO GIOVANNA JACQUELINE
1425,20602670130,SIN VERIFICAR,SIN DATO,LIMA,GESTION MINERA INTEGRAL S.A.C.
1426,20604443084,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA DE TRANSPORTES TURISTICOS Y SERVICIOS MULTIPLES LLAJTAYMANTA TATA E.I.R.L.
1427,20604492344,SIN VERIFICAR,SIN DATO,LIMA,INVERSIONES LPJ PERU SOCIEDAD ANONIMA CERRADA - INVERSIONES LPJ PERU S.A.C.
1428,20530267378,SIN VERIFICAR,SIN DATO,LIMA,TRANSPORTES SILVA RIVAS E.I.R.L.
1429,20604262900,SIN VERIFICAR,SIN DATO,LIMA,ALDYCAR EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA - ALDYCAR E.I.R.L.
1430,20600300084,SIN VERIFICAR,SIN DATO,LIMA,SERVIÂ´S RENT GUERREROS EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA - SERVIÂ´S RENT GUERREROS EIRL
1431,20488030320,SIN VERIFICAR,SIN DATO,LIMA,SERVICIOS TURISTICOS MECHAN TOURS SOCIEDAD ANONIMA CERRADA
1432,20600153235,SIN VERIFICAR,SIN DATO,LIMA,TRANSPORTES MEDITERRANEO TOURS E.I.R.L.
1433,20529473240,SIN VERIFICAR,SIN DATO,LIMA,SERVICIOS GENERALES RAYO TOURS E.I.R.L
1434,20603171901,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA DE TRANSPORTE TURISTICO MONY TOURS PERU E.I.R.L.
1435,20600686764,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA DE TRANSPORTE TURISTICOS RARIELI S.A.C.
1436,20489348625,SIN VERIFICAR,SIN DATO,LIMA,SERVICIOS EN CONSTRUCCION Y MINERIA DEL CENTRO SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA
1437,20604640416,SIN VERIFICAR,SIN DATO,LIMA,LIZ TRAVEL E.I.R.L.
1438,20602689841,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA DE TURISMO HENRY & ANDRE S.R.L.
1439,20604662622,SIN VERIFICAR,SIN DATO,LIMA,NADYN TOURS S.A.C.
1440,20601196451,SIN VERIFICAR,SIN DATO,LIMA,C & C'S FINE TRAVEL & MORE E.I.R.L.
1441,20269520699,SIN VERIFICAR,SIN DATO,LIMA,HERTS SERVICIOS INTEGRALES S.A.C.
1442,20604612692,SIN VERIFICAR,SIN DATO,LIMA,RICARDO HINOJOSA E.I.R.L.
1443,20426838924,SIN VERIFICAR,SIN DATO,LIMA,TURISMO OXABUSS E.I.R.L.
1444,10444641946,SIN VERIFICAR,SIN DATO,LIMA,BAYONA CASTAÃ‘EDA MARTHA
1445,20527898693,SIN VERIFICAR,SIN DATO,LIMA,IMELFE S.A.C. (ANTES - IMELFE E.I.R.L.)
1446,20604519455,SIN VERIFICAR,SIN DATO,LIMA,TURISMO LEVITA S.A.C.
1447,20604856257,SIN VERIFICAR,SIN DATO,LIMA,AGENCIA DE VIAJES Y TURISMO THOMAS & CIA S.A.C.
1448,20604652538,SIN VERIFICAR,SIN DATO,LIMA,J & M APAZA TRAVEL TOURS EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA
1449,20456273654,SIN VERIFICAR,SIN DATO,LIMA,EMTRACC S.R.L.
1450,20603639210,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA DE TRANSPORTES CJ EMPERADOR E.I.R.L.
1451,20544864131,SIN VERIFICAR,SIN DATO,LIMA,TRANSPORTES CHACLA S.A.C.
1452,10192044290,SIN VERIFICAR,SIN DATO,LIMA,GASPAR BRICEÃ‘O EUGENIO JOSE
1453,20494709164,SIN VERIFICAR,SIN DATO,LIMA,GREAT NAZCA TOURS S.R.L.
1454,20601508665,SIN VERIFICAR,SIN DATO,LIMA,UKUKUS TRAVEL E.I.R.L.
1455,20498624660,SIN VERIFICAR,SIN DATO,LIMA,TRANSP. LAURA MALAGA E.I.R.L.
1456,10400598342,SIN VERIFICAR,SIN DATO,LIMA,PUSACCLLA MALDONADO MAGDALENA
1457,20604599564,SIN VERIFICAR,SIN DATO,LIMA,CORPORACION VIA UNOO SOCIEDAD ANONIMA CERRADA
1458,20604345309,SIN VERIFICAR,SIN DATO,LIMA,JOGGYS TOURS S.A.C.
1459,20553748993,SIN VERIFICAR,SIN DATO,LIMA,AGENCIA DE SERVICIOS TURISTICOS CHALLCOS TOUR S.A.C.
1460,20568428294,SIN VERIFICAR,SIN DATO,LIMA,TRANSPORTES Y TURISMO MIBUS SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA
1461,20603562624,SIN VERIFICAR,SIN DATO,LIMA,NEGOCIOS Y SERVICIOS MULTIPLES P Y M S.R.L.
1462,20520068130,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA DE TRANSPORTES MULTISERVIS K'ARUMAS EXPRESS S.C.R.L.-K'ARUMAS EXPRESS SRL
1463,20603301111,SIN VERIFICAR,SIN DATO,LIMA,FULL LLANTAS MOQUEGUA SOCIEDAD ANONIMA CERRADA - FULL LLANTAS MOQUEGUA S.A.C.
1464,20604653224,SIN VERIFICAR,SIN DATO,LIMA,TURISMO DAYANA E.I.R.L.
1465,20148309109,SIN VERIFICAR,SIN DATO,LIMA,UNIVERSIDAD NACIONAL DEL SANTA
1466,20604611955,SIN VERIFICAR,SIN DATO,LIMA,PERU ARMONIA Y CLASE: PAC TRUJILLO E.I.R.L.
1467,20602511007,SIN VERIFICAR,SIN DATO,LIMA,INVERSIONES FENIX TOURS E.I.R.L.
1468,20602238181,SIN VERIFICAR,SIN DATO,LIMA,TRANS. ROYER E.I.R.L.
1469,20455562989,SIN VERIFICAR,SIN DATO,LIMA,H  &  R  SERVICIOS   E  INGENIERIA   E.I.R.L.
1470,10218740770,SIN VERIFICAR,SIN DATO,LIMA,ALMEYDA ANAMPA MARCOS ANTONIO
1471,20604169900,SIN VERIFICAR,SIN DATO,LIMA,SON DE RIOS EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA
1472,20603984847,SIN VERIFICAR,SIN DATO,LIMA,TURITRAVEL D & J E.I.R.L.
1473,20604665681,SIN VERIFICAR,SIN DATO,LIMA,MUNDO SOÃ‘ADO S.A.C.
1474,10024123338,SIN VERIFICAR,SIN DATO,LIMA,HUARANCA ZAPANA MAX MIGUEL
1475,20520380494,SIN VERIFICAR,SIN DATO,LIMA,PERU ALEGRE TRAVEL ADVENTURE S.A.C. - PERU ALEGRE TRAVEL S.A.C.
1476,10801004976,SIN VERIFICAR,SIN DATO,LIMA,AYVAR ALFARO PORFIRIO
1477,20604715165,SIN VERIFICAR,SIN DATO,LIMA,SACSAYHUAMAN CUSI & H TRAVELS S.R.L.
1478,20601370469,SIN VERIFICAR,SIN DATO,LIMA,"INVERSIONES, CONTRUCCIONES Y SERVICIOS GENERALES ALZE S.A.C."
1479,20604856222,SIN VERIFICAR,SIN DATO,LIMA,TRANSTOURS MAJEÃ‘OS S.A.C.
1480,20604998787,SIN VERIFICAR,SIN DATO,LIMA,TRANSPORTE TURISTICO TARAZONA TOURS S.A.C.
1481,20605046011,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA DE TURISMO VIAJA PARA CONTAR E.I.R.L.
1482,10453244160,SIN VERIFICAR,SIN DATO,LIMA,CCOLLANQUE LIPA ANA
1483,20604683298,SIN VERIFICAR,SIN DATO,LIMA,M&E CCAHUAY HNOS E.I.R.L.
1484,20601231078,SIN VERIFICAR,SIN DATO,LIMA,C&Z TRANSPORTES SGI S.A.C
1485,20454276761,SIN VERIFICAR,SIN DATO,LIMA,INGENIERIA MANTENIMIENTO CONSTRUCCION Y SERVICIOS S.A.C.-IMCO SERVICIOS S.A.C.
1486,20455326401,SIN VERIFICAR,SIN DATO,LIMA,TOQUEPALA TOURS S.A.C.
1487,20604638993,SIN VERIFICAR,SIN DATO,LIMA,TRANSPORTE TURISTICO MATOS S.R.L. - TRANSTUR MATOS S.R.L.
1488,20601282128,SIN VERIFICAR,SIN DATO,LIMA,CUSCO TOP DESTINATION E.I.R.L.
1489,20602062245,SIN VERIFICAR,SIN DATO,LIMA,SERVICIO DE TRANSPORTE OBANDO ROMAN EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA
1490,20546339476,SIN VERIFICAR,SIN DATO,LIMA,CONSECIONES Y SERVICIO DE ALIMENTACION RUFINA S.A.C.
1491,20490648535,SIN VERIFICAR,SIN DATO,LIMA,LACITEDOR VIAJES Y TURISMO SOCIEDAD ANONIMA CERRADA - LACITEDOR VIAJES Y TURISMO S.A.C.
1492,20604579059,SIN VERIFICAR,SIN DATO,LIMA,FALCONS TRAC E.I.R.L.
1493,20604957118,SIN VERIFICAR,SIN DATO,LIMA,AREQUIPA INFINITY TOURS E.I.R.L.
1494,20539251971,SIN VERIFICAR,SIN DATO,LIMA,Ã‘UÃ‘URCO TRAVELLERS SERVICIOS TURISTICOS E.I.R.L
1495,10006718529,SIN VERIFICAR,SIN DATO,LIMA,RAMOS CARDENAS ELMER ZULEBAN
1496,20602821227,SIN VERIFICAR,SIN DATO,LIMA,TURISMO PALCAU E.I.R.L.
1497,20604580987,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA DE TRANSPORTES TURISMO ROJAS Y HERMANOS SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA / E.T.T. ROJAS Y HERMANOS S.R.L.
1498,20525250122,SIN VERIFICAR,SIN DATO,LIMA,SERVICIOS GENERALES TURISMO PERU E.I.R.L
1499,20605117318,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA DE TRANSPORTES COPITA TOURS E.I.R.L. - COPITA TOURS E.I.R.L.
1500,20454017821,SIN VERIFICAR,SIN DATO,LIMA,METALEC & GRUAS SRL.-SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA
1501,20527266034,SIN VERIFICAR,SIN DATO,LIMA,LLAMA PATH EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA
1502,20601721121,SIN VERIFICAR,SIN DATO,LIMA,TRANSPORTES-TURS EL CHINO-S.A.C.
1503,20604446113,SIN VERIFICAR,SIN DATO,LIMA,TURISMO JESUS SALVADOR E.I.R.L. - JESAL E.I.R.L.
1504,20601360498,SIN VERIFICAR,SIN DATO,LIMA,Q'ORIKANTU EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA
1505,20603627777,SIN VERIFICAR,SIN DATO,LIMA,JAMLIN E.I.R.L.
1506,20604763178,SIN VERIFICAR,SIN DATO,LIMA,ALQUILER DE CAMIONETAS GONZALES EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA-ACA GONZALES E.I.R.L.
1507,20563759373,SIN VERIFICAR,SIN DATO,LIMA,CONSORCIO NUEVA ALTERNATIVA S.A.
1508,20513469129,SIN VERIFICAR,SIN DATO,LIMA,ANDEAN EXPERIENCE S.A.C.
1509,20600001877,SIN VERIFICAR,SIN DATO,LIMA,MULTISERVICIOS Y CONTRATISTAS K & L S.A.C.
1510,20539730275,SIN VERIFICAR,SIN DATO,LIMA,M & A LA RETAMA E.I.R.L.
1511,20527745277,SIN VERIFICAR,SIN DATO,LIMA,AGENCIA DE VIAJES DE TURISMO MARCO POLO TOURS EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA
1512,20172299742,SIN VERIFICAR,SIN DATO,LIMA,UNIVERS.NAC. JOSE FAUSTINO SANCHEZ CARRI
1513,20604070831,SIN VERIFICAR,SIN DATO,LIMA,TRANSPORTE E INVERSIONES JL HNOS S.A.C
1514,20601828457,SIN VERIFICAR,SIN DATO,LIMA,TRANSPORTE LOGISTICA GUERRERO S.A.C.
1515,20605221808,SIN VERIFICAR,SIN DATO,LIMA,TRANSPORTES Y SERVICIOS JUALI E.I.R.L.
1516,20603587058,SIN VERIFICAR,SIN DATO,LIMA,AVENTOURS TRAVEL E.I.R.L.
1517,20114839176,SIN VERIFICAR,SIN DATO,LIMA,CAJA MUNICIPAL DE AHORRO Y CREDITO CUSCO S.A. - CMAC CUSCO S.A.
1518,20541597493,SIN VERIFICAR,SIN DATO,LIMA,BRITANIA CORPORACIÃ“N PERÃŠ SOCIEDAD ANÃ“NIMA CERRADA
1519,20602745393,SIN VERIFICAR,SIN DATO,LIMA,NUEVA FLECHA PLUS SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - NUEVA FLECHA PLUS S.R.L.
1520,20601403201,SIN VERIFICAR,SIN DATO,LIMA,EMMUA S.A.C.
1521,20604869260,SIN VERIFICAR,SIN DATO,LIMA,SHOW SINFONICA JUVENTUD Y CLASE E.I.R.L.
1522,20602342779,SIN VERIFICAR,SIN DATO,LIMA,DYLAN  TOURS  E.I.R.L.
1523,20605242961,SIN VERIFICAR,SIN DATO,LIMA,SERVICIOS TURISTICOS MARLOLV S.A.C.
1524,20521890470,SIN VERIFICAR,SIN DATO,LIMA,H&R TOP TRADING S.A.C.
1525,20487866009,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA DE TRANSPORTE Y AGENCIA DE VIAJES AMAZONAS TRAVEL S.R.L.
1526,20502474902,SIN VERIFICAR,SIN DATO,LIMA,SELSITEL S.A.C.
1527,10478872386,SIN VERIFICAR,SIN DATO,LIMA,COAQUIRA AMARO LIZ SANDRA
1528,20604333858,SIN VERIFICAR,SIN DATO,LIMA,TURISMO MARJOB S.R.L.
1529,20604236852,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA DE TRANSPORTE Y TURISMO GUADALUPE TUOR EXPRESS E.I.R.L.
1530,20600102266,SIN VERIFICAR,SIN DATO,LIMA,MERY BRAYAN E.I.R.L.
1531,20603636369,SIN VERIFICAR,SIN DATO,LIMA,TRANSPOR PERU S.A.C.
1532,20603800118,SIN VERIFICAR,SIN DATO,LIMA,INVERSIONES QHAPAQÃ‘AN SOCIEDAD ANONIMA CERRADA - INVERSIONES QHAPAQÃ‘AN S.A.C.
1533,20216414722,SIN VERIFICAR,SIN DATO,LIMA,COMUNIDAD CAMPESINA SAN CRISTOBAL DE RAPAZ
1534,20605007423,SIN VERIFICAR,SIN DATO,LIMA,JOSANLE S.A.C.
1535,20601913730,SIN VERIFICAR,SIN DATO,LIMA,BEST TRIP S.A.C.
1536,20407866356,SIN VERIFICAR,SIN DATO,LIMA,'KAORI ADVENTURES' E.I.R.L.
1537,20605475427,SIN VERIFICAR,SIN DATO,LIMA,EXPRESO AYACUCHO PERU S.A.C.
1538,20604305161,SIN VERIFICAR,SIN DATO,LIMA,LIZYIED GAEL CONTRATISTAS E.I.R.L.
1539,20603738978,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA DE TRANSPORTES DE PASAJEROS TURISMO CASCAS S.A.C.
1540,20315295573,SIN VERIFICAR,SIN DATO,LIMA,COMUNIDAD CAMPESINA LLACUABAMBA
1541,20477306439,SIN VERIFICAR,SIN DATO,LIMA,CORPORACION VILLA FORTUNA E.I.R.L.
1542,20605546448,SIN VERIFICAR,SIN DATO,LIMA,TRANSPORTES Y TURISMO ADEMIR E.I.R.L.
1543,20530167586,SIN VERIFICAR,SIN DATO,LIMA,INVERSIONES Y REPRESENTACIONES ESTEBAN'S-M EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA
1544,20353898737,SIN VERIFICAR,SIN DATO,LIMA,TRANSPORTES EL AMIGO DEL NORTE S.A.C.
1545,20600445601,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA DE TRANSPORTES CRUZ ROJA S.A.C.
1546,20605180117,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA DE TRANSPORTES NORTE CHICO BARRANCA S.A.C.
1547,20601630550,SIN VERIFICAR,SIN DATO,LIMA,PERUVIAN BUS SOCIEDAD ANONIMA CERRADA-PERUVIAN BUS S.A.C.
1548,20601714214,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA DE TRANSPORTES RIMAC NACIONAL S.R.L.
1549,20541390554,SIN VERIFICAR,SIN DATO,LIMA,SERTOURS MOLINA E.I.R.L.
1550,20525107591,SIN VERIFICAR,SIN DATO,LIMA,INDUSTRIA CARROCERA DICAR S.A.C
1551,20601704341,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA DE TRANSPORTE ROMERITO EXPRESS S.A.C.
1552,20102824971,SIN VERIFICAR,SIN DATO,LIMA,RADIO DIFUSORA ALFA Y OMEGA S R LTDA
1553,20608914677,SIN VERIFICAR,SIN DATO,LIMA,TRANSPORTES JAMBO S.A.C.
1554,20609316447,SIN VERIFICAR,SIN DATO,LIMA,TRANSPORTES ZAMORA E HIJOS E.I.R.L.
1555,20455084980,SIN VERIFICAR,SIN DATO,LIMA,TRANSPORTES TURISTICOS Y SERVICIOS JOSSEF PERU TOURS S.R.L.
1556,20272990086,SIN VERIFICAR,SIN DATO,LIMA,COLONIAL TOURS S.R.L.
1557,20486454459,SIN VERIFICAR,SIN DATO,LIMA,INVERSIONES AESAN EIRL
1558,20603529716,SIN VERIFICAR,SIN DATO,LIMA,TRANSPORTES ZUGAV S.A.C.
1559,20496111371,SIN VERIFICAR,SIN DATO,LIMA,TURISMO Y SERVICIOS GENERALES PERUVIAN TOURS EIRL
1560,20605725245,SIN VERIFICAR,SIN DATO,LIMA,TRANSPORTES INZA S.A.C.
1561,20606304383,SIN VERIFICAR,SIN DATO,LIMA,TURISMO NTRUJILLO S.A.C.
1562,20605052674,SIN VERIFICAR,SIN DATO,LIMA,TRANSPORTES SEYSAN S.A.C.
1563,20605119141,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA DE TRANSPORTE ANITA TOURS E.I.R.L.
1564,20602391966,SIN VERIFICAR,SIN DATO,LIMA,TRANS TURISMO DORADO S.R.L.
1565,20606747170,SIN VERIFICAR,SIN DATO,LIMA,MOCHIKA TOURS S.A.C.
1566,20606173904,SIN VERIFICAR,SIN DATO,LIMA,TURISMO INTERNACIONAL HUALLAGA E.I.R.L.
1567,20605723811,SIN VERIFICAR,SIN DATO,LIMA,TRANSPORTES SANTIAGO APOSTOL E. INVERSIONES EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA - TRANSPO
1568,20508096845,SIN VERIFICAR,SIN DATO,LIMA,CAMO TOUR E.I.R.L.
1569,20605637516,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA DE TRANSPORTE Y TURISMO VIAJE EXPRESS E.I.R.L.
1570,20605937048,SIN VERIFICAR,SIN DATO,LIMA,SERVICIOS TURISTICOS GERALDINE S.A.C. - SETUGESA S.A.C.
1571,20539375271,SIN VERIFICAR,SIN DATO,LIMA,TRANSPORTES CENTELLA S.R.L.
1572,20527405921,SIN VERIFICAR,SIN DATO,LIMA,CUSCOCOACHING E.I.R.L.
1573,20607529001,SIN VERIFICAR,SIN DATO,LIMA,TRANSPORTES SANTOS TOURS S.A.C.
1574,20606945800,SIN VERIFICAR,SIN DATO,LIMA,TRANSPORTES EDANTE TOURS SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA
1575,20496485450,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA DE TRANSPORTES TURISMO REAL DEL SUR S.R.L.
1576,20609046440,SIN VERIFICAR,SIN DATO,LIMA,AGENCIA DE VIAJES Y TRANSPORTE TURISTICO AVENTURANDES E.I.R.L.
1577,20607597091,SIN VERIFICAR,SIN DATO,LIMA,CONSTRUCTORA Y TURISMO HUASCARAN S.A.C.
1578,20604985863,SIN VERIFICAR,SIN DATO,LIMA,CORPORACION SPALA TOUR S.A.
1579,20503516706,SIN VERIFICAR,SIN DATO,LIMA,A & V TOUR TRANSPORTE Y TURISMO E.I.R.L.
1580,20607405591,SIN VERIFICAR,SIN DATO,LIMA,INTERNACIONAL SOL ANDINO S.A.C.
1581,20603413076,SIN VERIFICAR,SIN DATO,LIMA,TURISMO LUCIA DEL CARMEN EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA
1582,20490784803,SIN VERIFICAR,SIN DATO,LIMA,INVERSIONES TURISTICAS SANAL EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA - INVERSIONES TURISTICAS
