vehiculo_id,placa,marca_modelo_key,empresa_key,tiempo_fabricacion_key,geografia_key,vehiculo_specs_key,clase_vehicular,combustible,asientos,capacidad_carga_kg,antiguedad_anios,rango_antiguedad,es_reciente,region_natural,zona_comercial,decada,fuente_datos
1077,BSQ658,1,312,2019.0,2,8,OMNIBUS,,,2.79,5,0-5 años,True,COSTA,LIMA,2010s,mtc_pasajeros
1078,BSQ633,1,312,2019.0,2,8,OMNIBUS,,,2.79,5,0-5 años,True,COSTA,LIMA,2010s,mtc_pasajeros
1079,V8I965,2,313,2013.0,4,3,CMTA RURAL,,,1.21,11,11-15 años,False,COSTA,SUR,2010s,mtc_pasajeros
1080,D9S953,4,87,2018.0,2,6,CMTA RURAL,,,1.78,6,6-10 años,False,COSTA,LIMA,2010s,mtc_pasajeros
1081,D9T952,4,87,2018.0,2,6,CMTA RURAL,,,1.78,6,6-10 años,False,COSTA,LIMA,2010s,mtc_pasajeros
1082,V4D969,2,314,2011.0,9,13,CMTA RURAL,,,1.38,13,11-15 años,False,COSTA,NORTE,2010s,mtc_pasajeros
1083,VEB952,4,315,2018.0,7,6,CMTA RURAL,,,1.77,6,6-10 años,False,COSTA,SUR,2010s,mtc_pasajeros
1084,V6L969,5,315,2012.0,3,12,OMNIBUS,,,2.73,12,11-15 años,False,SIERRA,SUR,2010s,mtc_pasajeros
1085,VCE964,7,315,2017.0,15,6,CMTA RURAL,,,1.733,7,6-10 años,False,SIERRA,ORIENTE,2010s,mtc_pasajeros
1086,F3S958,1,316,2018.0,6,9,OMNIBUS,,,5.04,6,6-10 años,False,COSTA,NORTE,2010s,mtc_pasajeros
1087,VEB953,4,315,2018.0,6,6,CMTA RURAL,,,1.77,6,6-10 años,False,COSTA,NORTE,2010s,mtc_pasajeros
1088,VCF962,7,315,2017.0,6,6,CMTA RURAL,,,1.733,7,6-10 años,False,COSTA,NORTE,2010s,mtc_pasajeros
1089,C2Z952,2,317,2013.0,2,3,CMTA RURAL,,,1.21,11,11-15 años,False,COSTA,LIMA,2010s,mtc_pasajeros
1090,D3H969,4,317,2016.0,2,6,CMTA RURAL,,,1.733,8,6-10 años,False,COSTA,LIMA,2010s,mtc_pasajeros
1091,D8W952,1,30,2017.0,2,9,OMNIBUS,,,5.59,7,6-10 años,False,COSTA,LIMA,2010s,mtc_pasajeros
1092,D8V965,1,30,2017.0,4,9,OMNIBUS,,,5.6,7,6-10 años,False,COSTA,SUR,2010s,mtc_pasajeros
1093,BVP470,1,318,2019.0,2,9,OMNIBUS,,,5.086,5,0-5 años,True,COSTA,LIMA,2010s,mtc_pasajeros
1094,VFB954,4,76,2019.0,2,19,CMTA RURAL,,,1.235,5,0-5 años,True,COSTA,LIMA,2010s,mtc_pasajeros
1095,BWG222,4,309,2019.0,2,10,CMTA RURAL,,,2.26,5,0-5 años,True,COSTA,LIMA,2010s,mtc_pasajeros
1096,A3S957,1,319,2006.0,2,9,OMNIBUS,,,5.85,18,16-20 años,False,COSTA,LIMA,2000s,mtc_pasajeros
1097,A3S956,1,319,2006.0,2,9,OMNIBUS,,,5.87,18,16-20 años,False,COSTA,LIMA,2000s,mtc_pasajeros
1098,V4M966,3,319,2007.0,8,9,OMNIBUS,,,4.76,17,16-20 años,False,SIERRA,CENTRO,2000s,mtc_pasajeros
1099,F5Y955,2,319,2019.0,3,3,CMTA RURAL,,,1.21,5,0-5 años,True,SIERRA,SUR,2010s,mtc_pasajeros
1100,V4R965,3,319,2007.0,2,9,OMNIBUS,,,4.71,17,16-20 años,False,COSTA,LIMA,2000s,mtc_pasajeros
1101,F6M049,2,320,2013.0,2,3,CMTA RURAL,,,1.21,11,11-15 años,False,COSTA,LIMA,2010s,mtc_pasajeros
1102,V3D964,4,321,2010.0,2,11,CMTA RURAL,,,1.65,14,11-15 años,False,COSTA,LIMA,2010s,mtc_pasajeros
1103,A2X959,4,321,2010.0,1,11,CMTA RURAL,,,1.71,14,11-15 años,False,SIERRA,SUR,2010s,mtc_pasajeros
1104,VFY968,4,76,2019.0,3,19,CMTA RURAL,,,1.235,5,0-5 años,True,SIERRA,SUR,2010s,mtc_pasajeros
1105,VBW957,4,322,2017.0,2,6,CMTA RURAL,,,1.78,7,6-10 años,False,COSTA,LIMA,2010s,mtc_pasajeros
1106,F5U968,3,323,2018.0,1,5,OMNIBUS,,,5.86,6,6-10 años,False,SIERRA,SUR,2010s,mtc_pasajeros
1107,C5J960,1,324,2012.0,2,14,OMNIBUS,,,4.84,12,11-15 años,False,COSTA,LIMA,2010s,mtc_pasajeros
1108,B5V963,3,325,2006.0,2,5,OMNIBUS,,,5.99,18,16-20 años,False,COSTA,LIMA,2000s,mtc_pasajeros
1109,F6Z969,1,326,2018.0,18,9,OMNIBUS,,,4.99,6,6-10 años,False,SIERRA,ORIENTE,2010s,mtc_pasajeros
1110,Z4Q193,2,327,2015.0,2,3,CMTA RURAL,,,1.21,9,6-10 años,False,COSTA,LIMA,2010s,mtc_pasajeros
1111,VAR325,1,328,2019.0,2,9,OMNIBUS,,,4.796,5,0-5 años,True,COSTA,LIMA,2010s,mtc_pasajeros
1112,T2U952,4,329,2010.0,2,11,CMTA RURAL,,,1.72,14,11-15 años,False,COSTA,LIMA,2010s,mtc_pasajeros
1113,VFB960,4,76,2019.0,2,19,CMTA RURAL,,,1.312,5,0-5 años,True,COSTA,LIMA,2010s,mtc_pasajeros
1114,B6U957,5,330,2005.0,7,37,OMNIBUS,,,1.54,19,16-20 años,False,COSTA,SUR,2000s,mtc_pasajeros
1115,VFB953,4,76,2019.0,15,19,CMTA RURAL,,,1.312,5,0-5 años,True,SIERRA,ORIENTE,2010s,mtc_pasajeros
1116,VFB955,4,76,2019.0,2,19,CMTA RURAL,,,1.312,5,0-5 años,True,COSTA,LIMA,2010s,mtc_pasajeros
1117,B9Q967,4,330,2012.0,2,11,CMTA RURAL,,,1.63,12,11-15 años,False,COSTA,LIMA,2010s,mtc_pasajeros
1118,VFB957,2,331,2019.0,1,3,CMTA RURAL,,,1.21,5,0-5 años,True,SIERRA,SUR,2010s,mtc_pasajeros
1119,T8A961,3,31,2017.0,2,5,OMNIBUS,,,6.113,7,6-10 años,False,COSTA,LIMA,2010s,mtc_pasajeros
1120,F5K969,4,331,2019.0,14,6,CMTA RURAL,,,2.06,5,0-5 años,True,COSTA,NORTE,2010s,mtc_pasajeros
1121,ALB092,2,332,2015.0,4,3,CMTA RURAL,,,1.21,9,6-10 años,False,COSTA,SUR,2010s,mtc_pasajeros
1122,V6T952,2,332,2012.0,2,13,CMTA RURAL,,,1.38,12,11-15 años,False,COSTA,LIMA,2010s,mtc_pasajeros
1123,VBS957,4,333,2017.0,8,6,CMTA RURAL,,,1.78,7,6-10 años,False,SIERRA,CENTRO,2010s,mtc_pasajeros
1124,VAK686,4,331,2019.0,2,26,CMTA RURAL,,,1.6,5,0-5 años,True,COSTA,LIMA,2010s,mtc_pasajeros
1125,VFA955,2,331,2019.0,2,3,CMTA RURAL,,,1.21,5,0-5 años,True,COSTA,LIMA,2010s,mtc_pasajeros
1126,VAR366,4,331,2019.0,2,26,CMTA RURAL,,,1.76,5,0-5 años,True,COSTA,LIMA,2010s,mtc_pasajeros
1127,VAR350,4,331,2019.0,2,26,CMTA RURAL,,,1.76,5,0-5 años,True,COSTA,LIMA,2010s,mtc_pasajeros
1128,ZAF968,2,332,2014.0,4,3,CMTA RURAL,,,1.21,10,6-10 años,False,COSTA,SUR,2010s,mtc_pasajeros
1129,ZBM963,2,332,2016.0,4,3,CMTA RURAL,,,1.21,8,6-10 años,False,COSTA,SUR,2010s,mtc_pasajeros
1130,Z0Y964,2,332,2013.0,13,3,CMTA RURAL,,,1.21,11,11-15 años,False,SIERRA,CENTRO,2010s,mtc_pasajeros
1131,VAS413,3,331,2019.0,23,10,OMNIBUS,,,2.26,5,0-5 años,True,SELVA,ORIENTE,2010s,mtc_pasajeros
1132,VDV960,2,332,2018.0,2,3,CMTA RURAL,,,1.36,6,6-10 años,False,COSTA,LIMA,2010s,mtc_pasajeros
1133,VAP951,4,331,2016.0,2,19,CMTA RURAL,,,1.28,8,6-10 años,False,COSTA,LIMA,2010s,mtc_pasajeros
1134,VAL249,3,331,2018.0,6,9,OMNIBUS,,,3.83,6,6-10 años,False,COSTA,NORTE,2010s,mtc_pasajeros
1135,VAD066,4,331,2019.0,15,10,CMTA RURAL,,,2.26,5,0-5 años,True,SIERRA,ORIENTE,2010s,mtc_pasajeros
1136,V4G967,4,333,2006.0,2,11,CMTA RURAL,,,1.74,18,16-20 años,False,COSTA,LIMA,2000s,mtc_pasajeros
1137,V0X961,3,331,2014.0,2,11,OMNIBUS,,,1.69,10,6-10 años,False,COSTA,LIMA,2010s,mtc_pasajeros
1138,VAE593,4,331,2019.0,2,26,CMTA RURAL,,,1.6,5,0-5 años,True,COSTA,LIMA,2010s,mtc_pasajeros
1139,Z0I964,2,332,2013.0,2,3,CMTA RURAL,,,1.21,11,11-15 años,False,COSTA,LIMA,2010s,mtc_pasajeros
1140,V9S962,2,332,2014.0,4,3,CMTA RURAL,,,1.21,10,6-10 años,False,COSTA,SUR,2010s,mtc_pasajeros
1141,V8Q956,4,331,2013.0,2,11,CMTA RURAL,,,1.69,11,11-15 años,False,COSTA,LIMA,2010s,mtc_pasajeros
1142,VDO955,3,331,2018.0,1,6,OMNIBUS,,,2.08,6,6-10 años,False,SIERRA,SUR,2010s,mtc_pasajeros
1143,F6Y323,2,334,2013.0,8,3,CMTA RURAL,,,1.21,11,11-15 años,False,SIERRA,CENTRO,2010s,mtc_pasajeros
1144,Z7H963,3,20,2006.0,8,5,OMNIBUS,,,11.98,18,16-20 años,False,SIERRA,CENTRO,2000s,mtc_pasajeros
1145,W1K953,3,335,2010.0,2,5,OMNIBUS,,,6.84,14,11-15 años,False,COSTA,LIMA,2010s,mtc_pasajeros
1146,Z7O969,3,20,2006.0,2,5,OMNIBUS,,,11.98,18,16-20 años,False,COSTA,LIMA,2000s,mtc_pasajeros
1147,ZBD959,3,20,2014.0,6,5,OMNIBUS,,,10.8,10,6-10 años,False,COSTA,NORTE,2010s,mtc_pasajeros
1148,A6B957,3,88,2010.0,1,5,OMNIBUS,,,9.58,14,11-15 años,False,SIERRA,SUR,2010s,mtc_pasajeros
1149,Z4F965,3,88,2007.0,2,5,OMNIBUS,,,9.27,17,16-20 años,False,COSTA,LIMA,2000s,mtc_pasajeros
1150,BVU103,3,336,2020.0,9,9,OMNIBUS,,,4.98,4,0-5 años,True,COSTA,NORTE,2020s,mtc_pasajeros
1151,T7J965,9,337,2015.0,2,19,CMTA RURAL,,,1.61,9,6-10 años,False,COSTA,LIMA,2010s,mtc_pasajeros
1152,T7J958,9,337,2015.0,14,19,CMTA RURAL,,,1.59,9,6-10 años,False,COSTA,NORTE,2010s,mtc_pasajeros
1153,T7J967,9,337,2015.0,2,19,CMTA RURAL,,,1.61,9,6-10 años,False,COSTA,LIMA,2010s,mtc_pasajeros
1154,T7J964,9,337,2015.0,2,19,CMTA RURAL,,,1.58,9,6-10 años,False,COSTA,LIMA,2010s,mtc_pasajeros
1155,ZAT964,2,338,2014.0,2,3,CMTA RURAL,,,1.21,10,6-10 años,False,COSTA,LIMA,2010s,mtc_pasajeros
1156,T7J959,9,337,2015.0,2,19,CMTA RURAL,,,1.61,9,6-10 años,False,COSTA,LIMA,2010s,mtc_pasajeros
1157,T7J956,9,337,2015.0,2,19,CMTA RURAL,,,1.59,9,6-10 años,False,COSTA,LIMA,2010s,mtc_pasajeros
1158,V4S961,1,20,2007.0,2,9,OMNIBUS,,,4.98,17,16-20 años,False,COSTA,LIMA,2000s,mtc_pasajeros
1159,V0Q959,13,339,2015.0,2,11,OMNIBUS,,,2.258,9,6-10 años,False,COSTA,LIMA,2010s,mtc_pasajeros
1160,D6N956,2,340,2017.0,1,3,CMTA RURAL,,,1.21,7,6-10 años,False,SIERRA,SUR,2010s,mtc_pasajeros
1161,F4A950,3,242,2018.0,2,5,OMNIBUS,,,6.7,6,6-10 años,False,COSTA,LIMA,2010s,mtc_pasajeros
1162,VEX959,4,341,2018.0,4,6,CMTA RURAL,,,1.77,6,6-10 años,False,COSTA,SUR,2010s,mtc_pasajeros
1163,C4H022,5,342,2003.0,8,1,OMNIBUS,,,2.8,21,20+ años,False,SIERRA,CENTRO,2000s,mtc_pasajeros
1164,T9L951,1,6,2019.0,2,7,OMNIBUS,,,3.075,5,0-5 años,True,COSTA,LIMA,2010s,mtc_pasajeros
1165,T9H963,4,343,2018.0,2,6,CMTA RURAL,,,1.77,6,6-10 años,False,COSTA,LIMA,2010s,mtc_pasajeros
1166,P1X962,7,343,2015.0,3,19,CMTA RURAL,,,1.62,9,6-10 años,False,SIERRA,SUR,2010s,mtc_pasajeros
1167,D5Q960,4,342,2017.0,8,6,CMTA RURAL,,,1.78,7,6-10 años,False,SIERRA,CENTRO,2010s,mtc_pasajeros
1168,V1K713,5,342,2010.0,2,8,OMNIBUS,,,2.9,14,11-15 años,False,COSTA,LIMA,2010s,mtc_pasajeros
1169,T7Y969,4,343,2017.0,8,6,CMTA RURAL,,,1.733,7,6-10 años,False,SIERRA,CENTRO,2010s,mtc_pasajeros
1170,T6J968,1,343,2014.0,2,9,OMNIBUS,,,6.85,10,6-10 años,False,COSTA,LIMA,2010s,mtc_pasajeros
1171,V1N963,4,344,2010.0,2,11,CMTA RURAL,,,2.12,14,11-15 años,False,COSTA,LIMA,2010s,mtc_pasajeros
1172,VDQ958,4,344,2018.0,6,6,CMTA RURAL,,,1.78,6,6-10 años,False,COSTA,NORTE,2010s,mtc_pasajeros
1173,VCA968,7,344,2017.0,2,6,CMTA RURAL,,,1.828,7,6-10 años,False,COSTA,LIMA,2010s,mtc_pasajeros
1174,C1X965,4,345,2012.0,6,11,CMTA RURAL,,,1.71,12,11-15 años,False,COSTA,NORTE,2010s,mtc_pasajeros
1175,C9A955,3,250,2014.0,2,5,OMNIBUS,,,5.76,10,6-10 años,False,COSTA,LIMA,2010s,mtc_pasajeros
1176,C8K959,3,250,2012.0,6,4,OMNIBUS,,,7.54,12,11-15 años,False,COSTA,NORTE,2010s,mtc_pasajeros
1177,CBT143,3,250,2019.0,2,5,OMNIBUS,,,6.8,5,0-5 años,True,COSTA,LIMA,2010s,mtc_pasajeros
1178,B5M961,3,88,2009.0,2,5,OMNIBUS,,,6.37,15,11-15 años,False,COSTA,LIMA,2000s,mtc_pasajeros
1179,C7F957,3,88,2013.0,2,33,OMNIBUS,,,6.0,11,11-15 años,False,COSTA,LIMA,2010s,mtc_pasajeros
1180,C7E969,3,88,2013.0,2,33,OMNIBUS,,,6.0,11,11-15 años,False,COSTA,LIMA,2010s,mtc_pasajeros
1181,D2G964,3,20,2015.0,6,5,OMNIBUS,,,9.05,9,6-10 años,False,COSTA,NORTE,2010s,mtc_pasajeros
1182,C8Z956,3,20,2014.0,2,9,OMNIBUS,,,6.0,10,6-10 años,False,COSTA,LIMA,2010s,mtc_pasajeros
1183,D2H963,3,20,2015.0,2,5,OMNIBUS,,,7.9,9,6-10 años,False,COSTA,LIMA,2010s,mtc_pasajeros
1184,Z7O965,3,20,2006.0,2,5,OMNIBUS,,,11.98,18,16-20 años,False,COSTA,LIMA,2000s,mtc_pasajeros
1185,D2G966,3,20,2015.0,2,5,OMNIBUS,,,8.12,9,6-10 años,False,COSTA,LIMA,2010s,mtc_pasajeros
1186,Z7H956,3,20,2006.0,8,5,OMNIBUS,,,9.27,18,16-20 años,False,SIERRA,CENTRO,2000s,mtc_pasajeros
1187,T9K968,1,6,2019.0,2,7,OMNIBUS,,,3.075,5,0-5 años,True,COSTA,LIMA,2010s,mtc_pasajeros
1188,T9L960,1,6,2019.0,20,7,OMNIBUS,,,3.075,5,0-5 años,True,SIERRA,CENTRO,2010s,mtc_pasajeros
1189,T9L950,1,6,2019.0,2,7,OMNIBUS,,,3.075,5,0-5 años,True,COSTA,LIMA,2010s,mtc_pasajeros
1190,T9L953,1,6,2019.0,4,7,OMNIBUS,,,3.075,5,0-5 años,True,COSTA,SUR,2010s,mtc_pasajeros
1191,T9K969,1,6,2019.0,2,7,OMNIBUS,,,3.075,5,0-5 años,True,COSTA,LIMA,2010s,mtc_pasajeros
1192,T9C951,1,1,2018.0,2,1,OMNIBUS,,,2.8,6,6-10 años,False,COSTA,LIMA,2010s,mtc_pasajeros
1193,BUJ297,1,1,2020.0,14,2,OMNIBUS,,,3.2,4,0-5 años,True,COSTA,NORTE,2020s,mtc_pasajeros
1194,V0Q475,4,1,2019.0,5,10,CMTA RURAL,,,1.92,5,0-5 años,True,SIERRA,CENTRO,2010s,mtc_pasajeros
1195,BUL070,1,1,2020.0,14,2,OMNIBUS,,,3.2,4,0-5 años,True,COSTA,NORTE,2020s,mtc_pasajeros
1196,VAL390,4,1,2019.0,2,10,CMTA RURAL,,,2.26,5,0-5 años,True,COSTA,LIMA,2010s,mtc_pasajeros
1197,V0Q183,4,1,2019.0,2,10,CMTA RURAL,,,2.26,5,0-5 años,True,COSTA,LIMA,2010s,mtc_pasajeros
1198,Z0S958,3,88,2013.0,4,9,OMNIBUS,,,5.49,11,11-15 años,False,COSTA,SUR,2010s,mtc_pasajeros
1199,BVO364,1,346,2019.0,2,9,OMNIBUS,,,3.31,5,0-5 años,True,COSTA,LIMA,2010s,mtc_pasajeros
1200,BVP317,1,346,2019.0,6,9,OMNIBUS,,,3.31,5,0-5 años,True,COSTA,NORTE,2010s,mtc_pasajeros
1201,Z0S959,3,88,2013.0,2,9,OMNIBUS,,,5.45,11,11-15 años,False,COSTA,LIMA,2010s,mtc_pasajeros
1202,VAY609,3,347,2019.0,2,10,OMNIBUS,,,2.26,5,0-5 años,True,COSTA,LIMA,2010s,mtc_pasajeros
1203,B4Y961,5,348,2011.0,8,1,OMNIBUS,,,3.065,13,11-15 años,False,SIERRA,CENTRO,2010s,mtc_pasajeros
1204,C3O960,3,293,2012.0,6,5,OMNIBUS,,,7.41,12,11-15 años,False,COSTA,NORTE,2010s,mtc_pasajeros
1205,B7T959,3,293,2011.0,2,5,OMNIBUS,,,6.85,13,11-15 años,False,COSTA,LIMA,2010s,mtc_pasajeros
1206,B5N952,3,293,2011.0,2,5,OMNIBUS,,,7.535,13,11-15 años,False,COSTA,LIMA,2010s,mtc_pasajeros
1207,CBE291,4,121,2019.0,2,26,CMTA RURAL,,,1.6,5,0-5 años,True,COSTA,LIMA,2010s,mtc_pasajeros
1208,T7P967,5,349,2016.0,2,8,OMNIBUS,,,2.79,8,6-10 años,False,COSTA,LIMA,2010s,mtc_pasajeros
1209,BTZ660,4,349,2019.0,2,10,CMTA RURAL,,,2.26,5,0-5 años,True,COSTA,LIMA,2010s,mtc_pasajeros
1210,T8O959,5,349,2018.0,2,8,OMNIBUS,,,2.79,6,6-10 años,False,COSTA,LIMA,2010s,mtc_pasajeros
1211,T7S965,5,349,2016.0,6,12,OMNIBUS,,,2.89,8,6-10 años,False,COSTA,NORTE,2010s,mtc_pasajeros
1212,T1W785,5,349,2012.0,8,8,OMNIBUS,,,2.93,12,11-15 años,False,SIERRA,CENTRO,2010s,mtc_pasajeros
1213,T5P222,1,349,2020.0,2,8,OMNIBUS,,,2.79,4,0-5 años,True,COSTA,LIMA,2020s,mtc_pasajeros
1214,T4R957,5,349,2004.0,2,1,OMNIBUS,,,2.5,20,16-20 años,False,COSTA,LIMA,2000s,mtc_pasajeros
1215,H2U966,5,349,2014.0,2,8,OMNIBUS,,,2.79,10,6-10 años,False,COSTA,LIMA,2010s,mtc_pasajeros
1216,D7A955,2,350,2016.0,2,3,CMTA RURAL,,,1.21,8,6-10 años,False,COSTA,LIMA,2010s,mtc_pasajeros
1217,T4P957,5,349,2008.0,2,8,OMNIBUS,,,2.93,16,16-20 años,False,COSTA,LIMA,2000s,mtc_pasajeros
1218,T7Z958,9,349,2017.0,2,6,CMTA RURAL,,,1.78,7,6-10 años,False,COSTA,LIMA,2010s,mtc_pasajeros
1219,T5X000,1,132,2019.0,4,7,OMNIBUS,,,3.15,5,0-5 años,True,COSTA,SUR,2010s,mtc_pasajeros
1220,T6Q963,3,31,2014.0,2,5,OMNIBUS,,,6.12,10,6-10 años,False,COSTA,LIMA,2010s,mtc_pasajeros
1221,T8B969,4,351,2017.0,2,19,CMTA RURAL,,,1.235,7,6-10 años,False,COSTA,LIMA,2010s,mtc_pasajeros
1222,D4T968,4,352,2016.0,2,6,CMTA RURAL,,,1.733,8,6-10 años,False,COSTA,LIMA,2010s,mtc_pasajeros
1223,T6N964,5,351,2014.0,9,1,OMNIBUS,,,3.16,10,6-10 años,False,COSTA,NORTE,2010s,mtc_pasajeros
1224,T0A953,4,351,2019.0,4,10,CMTA RURAL,,,2.26,5,0-5 años,True,COSTA,SUR,2010s,mtc_pasajeros
1225,V8M956,4,353,2013.0,2,6,CMTA RURAL,,,1.69,11,11-15 años,False,COSTA,LIMA,2010s,mtc_pasajeros
1226,T5W559,1,132,2019.0,14,7,OMNIBUS,,,3.15,5,0-5 años,True,COSTA,NORTE,2010s,mtc_pasajeros
1227,CAP110,4,5,2019.0,2,10,CMTA RURAL,,,2.26,5,0-5 años,True,COSTA,LIMA,2010s,mtc_pasajeros
1228,CAI011,4,5,2019.0,2,10,CMTA RURAL,,,2.26,5,0-5 años,True,COSTA,LIMA,2010s,mtc_pasajeros
1229,CAJ456,4,5,2019.0,7,10,CMTA RURAL,,,2.26,5,0-5 años,True,COSTA,SUR,2010s,mtc_pasajeros
1230,CAR027,4,5,2019.0,2,10,CMTA RURAL,,,2.26,5,0-5 años,True,COSTA,LIMA,2010s,mtc_pasajeros
1231,CAM249,4,5,2019.0,2,10,CMTA RURAL,,,2.26,5,0-5 años,True,COSTA,LIMA,2010s,mtc_pasajeros
1232,CAK313,4,5,2019.0,2,10,CMTA RURAL,,,2.26,5,0-5 años,True,COSTA,LIMA,2010s,mtc_pasajeros
1233,CAL316,4,5,2019.0,2,10,CMTA RURAL,,,2.26,5,0-5 años,True,COSTA,LIMA,2010s,mtc_pasajeros
1234,CAO681,4,5,2019.0,4,10,CMTA RURAL,,,2.26,5,0-5 años,True,COSTA,SUR,2010s,mtc_pasajeros
1235,CAL317,4,5,2019.0,2,10,CMTA RURAL,,,2.26,5,0-5 años,True,COSTA,LIMA,2010s,mtc_pasajeros
1236,CAP542,4,5,2019.0,2,10,CMTA RURAL,,,2.26,5,0-5 años,True,COSTA,LIMA,2010s,mtc_pasajeros
1237,CAI597,4,5,2019.0,2,10,CMTA RURAL,,,2.26,5,0-5 años,True,COSTA,LIMA,2010s,mtc_pasajeros
1238,CAK660,4,5,2019.0,2,10,CMTA RURAL,,,2.26,5,0-5 años,True,COSTA,LIMA,2010s,mtc_pasajeros
1239,CAL065,4,5,2019.0,2,10,CMTA RURAL,,,2.26,5,0-5 años,True,COSTA,LIMA,2010s,mtc_pasajeros
1240,CAT466,4,5,2019.0,2,10,CMTA RURAL,,,2.26,5,0-5 años,True,COSTA,LIMA,2010s,mtc_pasajeros
1241,CAM281,4,5,2019.0,3,10,CMTA RURAL,,,2.26,5,0-5 años,True,SIERRA,SUR,2010s,mtc_pasajeros
1242,CAO313,4,5,2019.0,2,10,CMTA RURAL,,,2.26,5,0-5 años,True,COSTA,LIMA,2010s,mtc_pasajeros
1243,CAL431,4,5,2019.0,2,10,CMTA RURAL,,,2.26,5,0-5 años,True,COSTA,LIMA,2010s,mtc_pasajeros
1244,CAP033,4,5,2019.0,2,10,CMTA RURAL,,,2.26,5,0-5 años,True,COSTA,LIMA,2010s,mtc_pasajeros
1245,CAN031,4,5,2019.0,2,10,CMTA RURAL,,,2.26,5,0-5 años,True,COSTA,LIMA,2010s,mtc_pasajeros
1246,CAI143,4,5,2019.0,2,10,CMTA RURAL,,,2.26,5,0-5 años,True,COSTA,LIMA,2010s,mtc_pasajeros
1247,CAK547,4,5,2019.0,2,10,CMTA RURAL,,,2.26,5,0-5 años,True,COSTA,LIMA,2010s,mtc_pasajeros
1248,CAM218,4,5,2019.0,2,10,CMTA RURAL,,,2.26,5,0-5 años,True,COSTA,LIMA,2010s,mtc_pasajeros
1249,CAK661,4,5,2019.0,14,10,CMTA RURAL,,,2.26,5,0-5 años,True,COSTA,NORTE,2010s,mtc_pasajeros
1250,CAN495,4,5,2019.0,7,10,CMTA RURAL,,,2.26,5,0-5 años,True,COSTA,SUR,2010s,mtc_pasajeros
1251,BZE098,4,5,2019.0,2,10,CMTA RURAL,,,2.26,5,0-5 años,True,COSTA,LIMA,2010s,mtc_pasajeros
1252,CAQ395,4,5,2019.0,2,10,CMTA RURAL,,,2.26,5,0-5 años,True,COSTA,LIMA,2010s,mtc_pasajeros
1253,BZH156,4,5,2019.0,2,10,CMTA RURAL,,,2.26,5,0-5 años,True,COSTA,LIMA,2010s,mtc_pasajeros
1254,CAJ663,4,5,2019.0,2,10,CMTA RURAL,,,2.26,5,0-5 años,True,COSTA,LIMA,2010s,mtc_pasajeros
1255,CAM259,4,5,2019.0,2,10,CMTA RURAL,,,2.26,5,0-5 años,True,COSTA,LIMA,2010s,mtc_pasajeros
1256,CAI010,4,5,2019.0,3,10,CMTA RURAL,,,2.26,5,0-5 años,True,SIERRA,SUR,2010s,mtc_pasajeros
1257,CAJ455,4,5,2019.0,6,10,CMTA RURAL,,,2.26,5,0-5 años,True,COSTA,NORTE,2010s,mtc_pasajeros
1258,C7N956,4,354,2014.0,8,6,CMTA RURAL,,,1.69,10,6-10 años,False,SIERRA,CENTRO,2010s,mtc_pasajeros
1259,A2R775,1,355,2004.0,2,14,OMNIBUS,,,7.6,20,16-20 años,False,COSTA,LIMA,2000s,mtc_pasajeros
1260,T1V960,1,355,2008.0,17,9,OMNIBUS,,,6.21,16,16-20 años,False,SIERRA,SUR,2000s,mtc_pasajeros
1261,T5W585,1,132,2019.0,2,7,OMNIBUS,,,3.15,5,0-5 años,True,COSTA,LIMA,2010s,mtc_pasajeros
1262,T5X132,1,132,2019.0,2,7,OMNIBUS,,,3.35,5,0-5 años,True,COSTA,LIMA,2010s,mtc_pasajeros
1263,ZCW963,2,356,2018.0,2,3,CMTA RURAL,,,1.21,6,6-10 años,False,COSTA,LIMA,2010s,mtc_pasajeros
1264,V1H957,4,356,2009.0,12,20,CMTA RURAL,,,1.51,15,11-15 años,False,SIERRA,NORTE,2000s,mtc_pasajeros
1265,VDE958,4,356,2018.0,2,6,CMTA RURAL,,,1.78,6,6-10 años,False,COSTA,LIMA,2010s,mtc_pasajeros
1266,X6M956,3,356,2013.0,1,13,OMNIBUS,,,1.63,11,11-15 años,False,SIERRA,SUR,2010s,mtc_pasajeros
1267,Z4U556,2,356,2015.0,2,38,CMTA RURAL,,,0.497,9,6-10 años,False,COSTA,LIMA,2010s,mtc_pasajeros
1268,C9H968,3,20,2014.0,15,9,OMNIBUS,,,6.0,10,6-10 años,False,SIERRA,ORIENTE,2010s,mtc_pasajeros
1269,Z6Z962,6,20,2004.0,2,5,OMNIBUS,,,7.06,20,16-20 años,False,COSTA,LIMA,2000s,mtc_pasajeros
1270,Z6N958,3,20,2006.0,2,5,OMNIBUS,,,11.98,18,16-20 años,False,COSTA,LIMA,2000s,mtc_pasajeros
1271,C9H960,3,20,2014.0,5,9,OMNIBUS,,,6.0,10,6-10 años,False,SIERRA,CENTRO,2010s,mtc_pasajeros
1272,A8Q953,3,357,2007.0,2,9,OMNIBUS,,,4.68,17,16-20 años,False,COSTA,LIMA,2000s,mtc_pasajeros
1273,ZBF951,3,88,2015.0,2,5,OMNIBUS,,,10.8,9,6-10 años,False,COSTA,LIMA,2010s,mtc_pasajeros
1274,C8E955,1,242,2014.0,2,9,OMNIBUS,,,5.126,10,6-10 años,False,COSTA,LIMA,2010s,mtc_pasajeros
